ITEM_CODE,ITEM_NAME,MARKET_DIV
225220,제놀루션,KOSDAQ
225330,씨엠에스에듀,KOSDAQ
225430,케이엠제약,KOSDAQ
225440,이베스트스팩3호,KOSDAQ
225530,보광산업,KOSDAQ
225570,넥슨게임즈,KOSDAQ
225590,패션플랫폼,KOSDAQ
225650,쿠첸,KOSDAQ
225850,미애부,KONEX
225860,엠앤씨생명과학,KONEX
226320,잇츠한불,KOSPI
226330,신테카바이오,KOSDAQ
226340,본느,KOSDAQ
226350,아이엠텍,KOSDAQ
226360,"KH 건설",KOSDAQ
226400,오스테오닉,KOSDAQ
226440,한송네오텍,KOSDAQ
226610,한국비엔씨,KONEX
226850,키움스팩4호,KOSDAQ
226950,올릭스,KOSDAQ
227100,퀀텀온,KOSDAQ
227420,도부마스크,KONEX
227610,아우딘퓨쳐스,KOSDAQ
227840,현대코퍼레이션홀딩스,KOSPI
227950,엔투텍,KOSDAQ
228180,티씨엠생명과학,KONEX
228340,동양파일,KOSDAQ
228670,레이,KOSDAQ
228760,지노믹트리,KOSDAQ
228850,레이언스,KOSDAQ
229000,젠큐릭스,KOSDAQ
229480,줌인터넷,KONEX
229500,노브메타파마,KONEX
229640,LS에코에너지,KOSPI
230240,에치에프알,KOSDAQ
230360,에코마케팅,"KOSDAQ GLOBAL"
230400,자비스,KONEX
230490,동부제4호스팩,KOSDAQ
230980,비유테크놀러지,KOSDAQ
232140,와이씨,KOSDAQ
232270,케이비제9호스팩,KOSDAQ
232290,SGA시스템즈,KONEX
232330,SK3호스팩,KOSDAQ
232360,아스팩오일,KONEX
232530,이엠티,KONEX
232680,라온테크,KOSDAQ
232830,시큐센,KOSDAQ
233190,미래자원엠엘,KONEX
233250,메디안디노스틱,KONEX
233990,질경이,KONEX
234070,에이원알폼,KONEX
234080,JW생명과학,KOSPI
234100,폴라리스세원,KOSDAQ
234300,에스트래픽,KOSDAQ
234340,헥토파이낸셜,KOSDAQ
234690,녹십자웰빙,KOSDAQ
234920,자이글,KOSDAQ
235010,하이에이아이1호스팩,KOSDAQ
235090,태경피엔에스,KONEX
235980,메드팩토,KOSDAQ
236030,씨알푸드,KONEX
236200,슈프리마,KOSDAQ
236340,메디젠휴먼케어,KONEX
236810,엔비티,KOSDAQ
237690,에스티팜,"KOSDAQ GLOBAL"
237720,케이엠제약,KONEX
237750,피앤씨테크,KOSDAQ
237820,플레이디,KOSDAQ
237880,클리오,KOSDAQ
238090,앤디포스,KOSDAQ
238120,얼라인드,KOSDAQ
238170,엔에스엠,KONEX
238200,비피도,KOSDAQ
238490,힘스,KOSDAQ
238500,로보쓰리에이아이,KONEX
239340,이스트에이드,KOSDAQ
239610,에이치엘사이언스,KOSDAQ
239890,피엔에이치테크,KOSDAQ
240340,인터코스,KONEX
240540,한국4호스팩,KOSDAQ
240600,유진테크놀로지,KOSDAQ
240810,원익IPS,"KOSDAQ GLOBAL"
241510,이에스산업,KONEX
241520,DSC인베스트먼트,KOSDAQ
241560,두산밥캣,KOSPI
241590,화승엔터프라이즈,KOSPI
241690,유니테크노,KOSDAQ
241710,코스메카코리아,KOSDAQ
241770,메카로,KOSDAQ
241790,티이엠씨씨엔에스,KOSDAQ
241820,피씨엘,KOSDAQ
241840,에이스토리,KOSDAQ
242040,나무기술,KOSDAQ
242350,피엔아이컴퍼니,KONEX
242420,본느,KONEX
242850,영현무역,KONEX
243070,휴온스,"KOSDAQ GLOBAL"
243840,신흥에스이씨,KOSDAQ
243870,굿센,KONEX
244460,올리패스,KOSDAQ
244880,나눔테크,KONEX
244920,에이플러스에셋,KOSPI
245030,스페이스솔루션,KONEX
245450,씨앤에스링크,KONEX
245620,EDGC,KOSDAQ
246250,에스엘에스바이오,KOSDAQ
246690,TS인베스트먼트,KOSDAQ
246710,티앤알바이오팹,KOSDAQ
246720,아스타,KOSDAQ
246830,시냅스엠,KONEX
246960,SCL사이언스,KOSDAQ
247300,인프라웨어테크놀러지,KONEX
247540,에코프로비엠,"KOSDAQ GLOBAL"
247660,나노씨엠에스,KOSDAQ
248020,젬,KONEX
248070,솔루엠,KOSPI
248170,샘표식품,KOSPI
249420,일동제약,KOSPI
250000,보라티알,KOSDAQ
250030,진코스텍,KONEX
250060,모비스,KOSDAQ
250300,제이에스피브이,KONEX
250930,예선테크,KOSDAQ
251120,바이오에프디엔씨,KOSDAQ
251270,넷마블,KOSPI
251280,안지오랩,KONEX
251370,와이엠티,KOSDAQ
251540,에스와이제이,KONEX
251630,브이원텍,KOSDAQ
251960,엠에프엠코리아,KONEX
251970,펌텍코리아,KOSDAQ
252370,유쎌,KONEX
252500,세화피앤씨,KOSDAQ
252940,에스엠로보틱스,KONEX
252990,샘씨엔에스,KOSDAQ
253450,스튜디오드래곤,"KOSDAQ GLOBAL"
253590,네오셈,KOSDAQ
253610,루트락,KONEX
253840,수젠텍,KOSDAQ
254120,자비스,KOSDAQ
254160,제이엠멀티,KONEX
254490,미래반도체,KOSDAQ
255220,SG,KOSDAQ
255440,야스,KOSDAQ
256090,패션플랫폼,KONEX
256150,한독크린텍,KOSDAQ
256630,포인트엔지니어링,KOSDAQ
256840,한국비엔씨,KOSDAQ
256940,케이피에스,KOSDAQ
257370,피엔티엠에스,KOSDAQ
257720,실리콘투,KOSDAQ
257730,신한제3호스팩,KOSDAQ
257990,나우코스,KONEX
258050,테크트랜스,KONEX
258250,셀젠텍,KONEX
258540,에스엘테라퓨틱스,KONEX
258610,케일럼,KOSDAQ
258790,소프트캠프,KOSDAQ
258830,세종메디칼,KOSDAQ
259630,엠플러스,KOSDAQ
259960,크래프톤,KOSPI
260490,캐로스,KONEX
260660,알리코제약,KOSDAQ
260870,SK시그넷,KONEX
260930,씨티케이,KOSDAQ
260970,에스앤디,KOSDAQ
261200,덴티스,KOSDAQ
261780,차백신연구소,KOSDAQ
262260,에이프로,KOSDAQ
262760,엔케이맥스,KONEX
262830,대신밸런스제4호스팩,KOSDAQ
262840,아이퀘스트,KOSDAQ
263020,디케이앤디,KOSDAQ
263050,유틸렉스,KOSDAQ
263540,어스앤에어로스페이스,KOSDAQ
263600,덕우전자,KOSDAQ
263690,디알젬,KOSDAQ
263700,케어랩스,KOSDAQ
263720,디앤씨미디어,KOSDAQ
263750,펄어비스,"KOSDAQ GLOBAL"
263770,유에스티,KOSDAQ
263800,데이타솔루션,KOSDAQ
263810,상신전자,KOSDAQ
263860,지니언스,KOSDAQ
263920,휴엠앤씨,KOSDAQ
264290,한화에이스스팩3호,KOSDAQ
264450,유비쿼스,KOSDAQ
264660,씨앤지하이테크,KOSDAQ
264850,이랜시스,KOSDAQ
264900,크라운제과,KOSPI
26490K,크라운제과우,KOSPI
265480,미래에셋대우스팩1호,KOSDAQ
265520,AP시스템,KOSDAQ
265560,영화테크,KOSDAQ
265740,엔에프씨,KOSDAQ
265920,한화수성스팩,KOSDAQ
266170,앤유엔터테인먼트,KONEX
266350,팡스카이,KONEX
266470,바이오인프라생명과학,KONEX
266870,파워풀엑스,KONEX
267060,명진홀딩스,KONEX
267080,세븐브로이맥주,KONEX
267250,HD현대,KOSPI
267260,HD현대일렉트릭,KOSPI
267270,HD현대건설기계,KOSPI
267290,경동도시가스,KOSPI
267320,나인테크,KOSDAQ
267790,배럴,KOSDAQ
267810,앙츠,KONEX
267850,아시아나IDT,KOSPI
267980,매일유업,"KOSDAQ GLOBAL"
268280,미원에스씨,KOSPI
268600,셀리버리,KOSDAQ
269620,시스웍,KOSDAQ
270020,이십일스토어,KONEX
270210,에스알바이오텍,KONEX
270520,지오릿에너지,KOSDAQ
270660,에브리봇,KOSDAQ
270870,뉴트리,KOSDAQ
271400,알로이스,KONEX
271560,오리온,KOSPI
271740,한국제5호스팩,KOSDAQ
271780,비엔에프코퍼레이션,KONEX
271830,팸텍,KOSDAQ
271850,다이오진,KONEX
271940,일진하이솔루스,KOSPI
271980,제일약품,KOSPI
272110,케이엔제이,KOSDAQ
272210,한화시스템,KOSPI
272290,이녹스첨단소재,"KOSDAQ GLOBAL"
272420,극동자동화,KONEX
272450,진에어,KOSPI
272550,삼양패키징,KOSPI
273060,와이즈버즈,KOSDAQ
273640,와이엠텍,KOSDAQ
274090,켄코아에어로스페이스,KOSDAQ
274400,이노시뮬레이션,KOSDAQ
275630,에스에스알,KOSDAQ
276040,스코넥,KOSDAQ
276240,엘리비젼,KONEX
276730,제주맥주,KOSDAQ
276920,IBKS제7호스팩,KOSDAQ
277070,린드먼아시아,KOSDAQ
277410,인산가,KOSDAQ
277480,신한제4호스팩,KOSDAQ
277810,레인보우로보틱스,KOSDAQ
277880,티에스아이,KOSDAQ
278280,천보,"KOSDAQ GLOBAL"
278380,원바이오젠,KONEX
278470,에이피알,KOSPI
278650,HLB바이오스텝,KOSDAQ
278990,EMB,KONEX
279060,이노벡스,KONEX
279410,한화에이스스팩4호,KOSDAQ
279600,미디어젠,KOSDAQ
280360,롯데웰푸드,KOSPI
281310,바이오시네틱스,KONEX
281410,한국제6호스팩,KOSDAQ
281740,레이크머티리얼즈,KOSDAQ
281820,케이씨텍,KOSPI
282330,BGF리테일,KOSPI
282690,동아타이어,KOSPI
282720,금양그린파워,KOSDAQ
282880,코윈테크,KOSDAQ
283100,노보믹스,KONEX
284420,휴럼,KONEX
284610,TS트릴리온,KONEX
284620,카이노스메드,KOSDAQ
284740,쿠쿠홈시스,KOSPI
285130,SK케미칼,KOSPI
28513K,SK케미칼우,KOSPI
285490,노바텍,KOSDAQ
285770,라이프사이언스테크놀로지,KONEX
285800,진영,KOSDAQ
286000,씨엔티드림,KONEX
286750,나노브릭,KOSDAQ
286940,롯데이노베이트,KOSPI
287410,제이시스메디칼,"KOSDAQ GLOBAL"
288330,브릿지바이오테라퓨틱스,KOSDAQ
288490,나라소프트,KONEX
288620,에스퓨얼셀,KOSDAQ
288980,모아데이타,KOSDAQ
289010,아이스크림에듀,KOSDAQ
289080,SV인베스트먼트,KOSDAQ
289170,바이오텐,KONEX
289220,자이언트스텝,KOSDAQ
289860,지슨,KONEX
290090,트윔,KOSDAQ
290120,DH오토리드,KOSDAQ
290270,휴네시온,KOSDAQ
290380,대유,KOSDAQ
290510,코리아센터,KOSDAQ
290520,신도기연,KOSDAQ
290550,디케이티,KOSDAQ
290560,신시웨이,KOSDAQ
290650,엘앤씨바이오,KOSDAQ
290660,네오펙트,KOSDAQ
290670,대보마그네틱,KOSDAQ
290690,소룩스,KOSDAQ
290720,푸드나무,KOSDAQ
290740,액트로,KOSDAQ
291210,한국제7호스팩,KOSDAQ
291230,엔피,KOSDAQ
291650,압타머사이언스,KOSDAQ
291810,핀텔,KOSDAQ
293480,하나제약,KOSPI
293490,카카오게임즈,"KOSDAQ GLOBAL"
293580,나우IB,KOSDAQ
293780,압타바이오,KOSDAQ
293940,신한알파리츠,KOSPI
294090,이오플로우,KOSDAQ
294140,레몬,KOSDAQ
294570,쿠콘,KOSDAQ
294630,서남,KOSDAQ
294870,HDC현대산업개발,KOSPI
295310,에이치브이엠,KOSDAQ
296160,프로젠,KONEX
296520,가이아코퍼레이션,KONEX
296640,이노룰스,KOSDAQ
297090,씨에스베어링,KOSDAQ
297570,알로이스,KOSDAQ
297890,HB솔루션,KOSDAQ
298000,효성화학,KOSPI
298020,효성티앤씨,KOSPI
298040,효성중공업,KOSPI
298050,효성첨단소재,KOSPI
298060,에스씨엠생명과학,KOSDAQ
298380,에이비엘바이오,KOSDAQ
298540,더네이쳐홀딩스,KOSDAQ
298690,에어부산,KOSPI
298830,슈어소프트테크,KOSDAQ
298870,우리벤처파트너스,KOSDAQ
299030,하나기술,KOSDAQ
299170,더블유에스아이,KOSDAQ
299480,지앤이헬스케어,KONEX
299660,셀리드,KOSDAQ
299670,에스엠비나,KONEX
299900,위지윅스튜디오,KOSDAQ
299910,애닉,KOSDAQ
300080,플리토,KOSDAQ
300120,라온피플,KOSDAQ
300720,한일시멘트,KOSPI
301300,바이브컴퍼니,KOSDAQ
302430,이노메트리,KOSDAQ
302440,SK바이오사이언스,KOSPI
302550,리메드,KOSDAQ
302920,더콘텐츠온,KONEX
303030,지니틱스,KOSDAQ
303360,프로티아,KOSDAQ
303530,이노뎁,KOSDAQ
304100,솔트룩스,KOSDAQ
304360,에스바이오메딕스,KOSDAQ
304840,피플바이오,KOSDAQ
305090,마이크로디지탈,KOSDAQ
306040,에스제이그룹,KOSDAQ
306200,세아제강,KOSPI
306620,네온테크,KOSDAQ
307070,SK4호스팩,KOSDAQ
307160,하나머스트제6호스팩,KOSDAQ
307180,아이엘사이언스,KOSDAQ
307280,원바이오젠,KOSDAQ
307750,국전약품,KOSDAQ
307870,비투엔,KOSDAQ
307930,컴퍼니케이,KOSDAQ
307950,현대오토에버,KOSPI
308080,바이젠셀,KOSDAQ
308100,까스텔바작,KOSDAQ
308170,씨티알모빌리티,KOSPI
308700,테크엔,KONEX
309900,티티씨디펜스,KONEX
309930,오하임앤컴퍼니,KOSDAQ
309960,LB인베스트먼트,KOSDAQ
310200,애니플러스,KOSDAQ
310210,보로노이,KOSDAQ
310840,엔에이치스팩13호,KOSDAQ
310870,디와이씨,KOSDAQ
311060,엘에이티,KONEX
311270,키움제5호스팩,KOSDAQ
311320,지오엘리먼트,KOSDAQ
311390,네오크레마,KOSDAQ
311690,"CJ 바이오사이언스",KOSDAQ
311840,대원모방,KONEX
311960,에이아이더뉴트리진,KONEX
312610,에이에프더블류,KOSDAQ
313750,유안타제4호스팩,KOSDAQ
313760,캐리,KOSDAQ
314130,지놈앤컴퍼니,KOSDAQ
314140,알피바이오,KOSDAQ
314930,바이오다인,KOSDAQ
315640,딥노이드,KOSDAQ
316140,우리금융지주,KOSPI
317030,케이비17호스팩,KOSDAQ
317120,라닉스,KOSDAQ
317240,TS트릴리온,KOSDAQ
317320,한화에스비아이스팩,KOSDAQ
317330,덕산테코피아,KOSDAQ
317400,자이에스앤디,KOSPI
317530,캐리소프트,KOSDAQ
317690,퀀타매트릭스,KOSDAQ
317770,엑스페릭스,KOSDAQ
317830,에스피시스템스,KOSDAQ
317850,대모,KOSDAQ
317860,노드메이슨,KONEX
317870,엔바이오니아,KOSDAQ
318000,KBG,KOSDAQ
318010,팜스빌,KOSDAQ
318020,포인트모바일,KOSDAQ
318160,셀바이오휴먼텍,KOSDAQ
318410,비비씨,KOSDAQ
318660,타임기술,KONEX
319400,현대무벡스,KOSDAQ
319660,피에스케이,"KOSDAQ GLOBAL"
320000,한울반도체,KOSDAQ
321260,프로이천,KOSDAQ
321370,센서뷰,KOSDAQ
321550,티움바이오,KOSDAQ
321820,아티스트유나이티드,KOSDAQ
322000,HD현대에너지솔루션,KOSPI
322180,티라유텍,KOSDAQ
322190,베른,KONEX
322310,오로스테크놀로지,KOSDAQ
322510,제이엘케이,KOSDAQ
322780,코퍼스코리아,KOSDAQ
322970,무진메디,KONEX
323210,이베스트이안스팩1호,KOSDAQ
323230,엠에프엠코리아,KOSDAQ
323280,태성,KOSDAQ
323350,다원넥스뷰,KOSDAQ
323410,카카오뱅크,KOSPI
323940,케이비제18호스팩,KOSDAQ
323990,박셀바이오,KOSDAQ
326030,SK바이오팜,KOSPI
327260,RF머트리얼즈,KOSDAQ
327610,펨토바이오메드,KONEX
327970,케어룸의료산업,KONEX
328130,루닛,KOSDAQ
328380,솔트웨어,KOSDAQ
329020,오션스톤,KONEX
329050,구스앤홈,KONEX
329180,HD현대중공업,KOSPI
329560,상상인이안제2호스팩,KOSDAQ
330350,위더스제약,KOSDAQ
330590,롯데리츠,KOSPI
330730,스톤브릿지벤처스,KOSDAQ
330860,네패스아크,KOSDAQ
330990,케이비제19호스팩,KOSDAQ
331380,포커스에이치엔에스,KOSDAQ
331520,밸로프,KOSDAQ
331660,한국미라클피플사,KONEX
331920,셀레믹스,KOSDAQ
332290,누보,KOSDAQ
332370,아이디피,KOSDAQ
332570,와이팜,KOSDAQ
332710,하나금융14호스팩,KOSDAQ
333050,모코엠시스,KOSDAQ
333430,일승,KOSDAQ
333620,엔시스,KOSDAQ
334890,이지스밸류리츠,KOSPI
334970,프레스티지바이오로직스,KOSDAQ
335810,프리시젼바이오,KOSDAQ
335870,윙스풋,KOSDAQ
335890,비올,KOSDAQ
336040,타스컴,KONEX
336060,웨이버스,KOSDAQ
336260,두산퓨얼셀,KOSPI
33626K,두산퓨얼셀1우,KOSPI
33626L,두산퓨얼셀2우B,KOSPI
336370,솔루스첨단소재,KOSPI
33637K,솔루스첨단소재1우,KOSPI
33637L,솔루스첨단소재2우B,KOSPI
336570,원텍,KOSDAQ
337450,SK5호스팩,KOSDAQ
337840,유엑스엔,KONEX
337930,브랜드엑스코퍼레이션,KOSDAQ
338100,NH프라임리츠,KOSPI
338220,뷰노,KOSDAQ
338840,와이바이오로직스,KOSDAQ
339770,교촌에프앤비,KOSPI
339950,아이비김영,KOSDAQ
340120,하이제5호스팩,KOSDAQ
340350,SK6호스팩,KOSDAQ
340360,다보링크,KOSDAQ
340440,세림B&G,KOSDAQ
340570,티앤엘,KOSDAQ
340810,씨유박스,KOSDAQ
340930,유일에너테크,KOSDAQ
341160,하나금융15호스팩,KOSDAQ
341170,퓨쳐메디신,KONEX
341310,이앤에치,KONEX
342550,케이비제20호스팩,KOSDAQ
343090,HLB사이언스,KONEX
343510,하나금융16호스팩,KOSDAQ
344050,신영스팩6호,KOSDAQ
344820,KCC글라스,KOSPI
344860,이노진,KOSDAQ
346010,타이드,KONEX
347000,센코,KOSDAQ
347140,케이프이에스제4호,KOSDAQ
347700,라이프시맨틱스,KOSDAQ
347740,피엔케이피부임상연구센타,KOSDAQ
347770,핌스,KOSDAQ
347850,디앤디파마텍,KOSDAQ
347860,알체라,KOSDAQ
347890,엠투아이,KOSDAQ
348030,모비릭스,KOSDAQ
348080,큐라티스,KOSDAQ
348150,고바이오랩,KOSDAQ
348210,넥스틴,"KOSDAQ GLOBAL"
348340,뉴로메카,KOSDAQ
348350,위드텍,KOSDAQ
348370,엔켐,KOSDAQ
348840,데이드림엔터,KONEX
348950,제이알글로벌리츠,KOSPI
349720,이베스트스팩5호,KOSDAQ
350520,이지스레지던스리츠,KOSPI
351020,미쥬,KONEX
351320,에스에이티이엔지,KOSDAQ
351330,이삭엔지니어링,KOSDAQ
351340,IBKS제13호스팩,KOSDAQ
352090,스톰테크,KOSDAQ
352480,씨앤씨인터내셔널,KOSDAQ
352700,씨앤투스,KOSDAQ
352770,클리노믹스,KOSDAQ
352820,하이브,KOSPI
352910,오비고,KOSDAQ
352940,인바이오,KOSDAQ
353060,에이치엠씨제5호스팩,KOSDAQ
353070,에이치엠씨제4호스팩,KOSDAQ
353190,휴럼,KOSDAQ
353200,대덕전자,KOSPI
35320K,대덕전자1우,KOSPI
353490,"미래에셋대우스팩 5호",KOSDAQ
353590,오토앤,KOSDAQ
353810,이지바이오,KOSDAQ
354200,엔젠바이오,KOSDAQ
354230,폭스소프트,KONEX
354320,알멕,KOSDAQ
354390,바스칸바이오제약,KONEX
355150,코스텍시스,KOSDAQ
355390,크라우드웍스,KOSDAQ
355690,에이텀,KOSDAQ
356680,엑스게이트,KOSDAQ
356860,티엘비,KOSDAQ
356890,싸이버원,KOSDAQ
357120,코람코라이프인프라리츠,KOSPI
357230,에이치피오,KOSDAQ
357250,미래에셋맵스리츠,KOSPI
357430,마스턴프리미어리츠,KOSPI
357550,석경에이티,KOSDAQ
357580,아모센스,KOSDAQ
357780,솔브레인,KOSDAQ
357880,비트나인,KOSDAQ
358570,지아이이노베이션,KOSDAQ
359090,씨엔알리서치,KOSDAQ
360070,탑머티리얼,KOSDAQ
360350,코셈,KOSDAQ
361390,제노코,KOSDAQ
361570,알비더블유,KOSDAQ
361610,SK아이이테크놀로지,KOSPI
361670,삼영에스앤씨,KOSDAQ
362320,청담글로벌,KOSDAQ
362990,드림인사이트,KOSDAQ
363250,진시스템,KOSDAQ
363260,모비데이즈,KOSDAQ
363280,티와이홀딩스,KOSPI
36328K,티와이홀딩스우,KOSPI
365270,큐라클,KOSDAQ
365330,에스와이스틸텍,KOSDAQ
365340,성일하이텍,KOSDAQ
365550,ESR켄달스퀘어리츠,KOSPI
365590,하이딥,KOSDAQ
365900,브이씨,KOSDAQ
366030,공구우먼,KOSDAQ
366330,신한제7호스팩,KOSDAQ
367000,플래티어,KOSDAQ
367340,DB금융스팩8호,KOSDAQ
367360,DB금융스팩9호,KOSDAQ
367460,유안타제7호스팩,KOSDAQ
367480,유안타제8호스팩,KOSDAQ
368600,아이씨에이치,KOSDAQ
368770,파이버프로,KOSDAQ
368970,오에스피,KOSDAQ
369370,블리츠웨이스튜디오,KOSDAQ
370090,퓨런티어,KOSDAQ
371950,풍원정밀,KOSDAQ
372170,윤성에프앤씨,KOSDAQ
372290,하나머스트7호스팩,KOSDAQ
372320,큐로셀,KOSDAQ
372800,아이티아이즈,KOSDAQ
372910,한컴라이프케어,KOSPI
373110,엑셀세라퓨틱스,KOSDAQ
373170,엠아이큐브솔루션,KOSDAQ
373200,엑스플러스,KOSDAQ
373220,LG에너지솔루션,KOSPI
373340,유진스팩6호,KOSDAQ
375500,DL이앤씨,KOSPI
37550K,DL이앤씨우,KOSPI
37550L,DL이앤씨2우(전환),KOSPI
376180,피코그램,KOSDAQ
376190,LB루셈,KOSDAQ
376290,씨유테크,KOSDAQ
376300,디어유,KOSDAQ
376930,노을,KOSDAQ
376980,원티드랩,KOSDAQ
377030,맥스트,KOSDAQ
377190,디앤디플랫폼리츠,KOSPI
377220,프롬바이오,KOSDAQ
377300,카카오페이,KOSPI
377330,이지트로닉스,KOSDAQ
377400,하이제6호스팩,KOSDAQ
377450,리파인,KOSDAQ
377460,위니아에이드,KOSDAQ
377480,마음AI,KOSDAQ
377630,삼성스팩4호,KOSDAQ
377740,바이오노트,KOSPI
378340,필에너지,KOSDAQ
378800,샤페론,KOSDAQ
378850,화승알앤에이,KOSPI
379390,이성씨엔아이,KONEX
380320,삼성머스트스팩5호,KOSDAQ
380440,엔에이치스팩19호,KOSPI
380540,옵티코어,KOSDAQ
381970,케이카,KOSPI
382480,지아이텍,KOSDAQ
382800,"지앤비에스 에코",KOSDAQ
382840,원준,KOSDAQ
382900,범한퓨얼셀,KOSDAQ
383220,F&F,KOSPI
383310,에코프로에이치엔,"KOSDAQ GLOBAL"
383800,LX홀딩스,KOSPI
38380K,LX홀딩스1우,KOSPI
383930,디티앤씨알오,KOSDAQ
384470,코어라인소프트,KOSDAQ
386580,한화플러스제2호스팩,KOSDAQ
387310,대신밸런스제10호스팩,KOSDAQ
388050,지투파워,KOSDAQ
388220,하나금융19호스팩,KOSDAQ
388610,지에프씨생명과학,KONEX
388720,유일로보틱스,KOSDAQ
388790,라이콤,KOSDAQ
388800,유진스팩7호,KOSDAQ
388870,파로스아이바이오,KOSDAQ
389020,자람테크놀로지,KOSDAQ
389030,지니너스,KOSDAQ
389140,포바이포,KOSDAQ
389260,대명에너지,KOSDAQ
389470,인벤티지랩,KOSDAQ
389500,에스비비테크,KOSDAQ
390110,애니메디솔루션,KONEX
391060,엔에이치스팩20호,KOSDAQ
391710,코닉오토메이션,KOSDAQ
393210,토마토시스템,KOSDAQ
393360,신한제8호스팩,KOSDAQ
393890,더블유씨피,"KOSDAQ GLOBAL"
394280,오픈엣지테크놀로지,KOSDAQ
395400,SK리츠,KOSPI
396270,넥스트칩,KOSDAQ
396300,세아메카닉스,KOSDAQ
396470,워트,KOSDAQ
396690,미래에셋글로벌리츠,KOSPI
396770,엔에이치스팩22호,KOSDAQ
397030,에이프릴바이오,KOSDAQ
397500,대신밸런스제11호스팩,KOSDAQ
397880,교보11호스팩,KOSDAQ
399720,가온칩스,KOSDAQ
400560,하나금융20호스팩,KOSDAQ
400760,NH올원리츠,KOSPI
400840,하이제7호스팩,KOSDAQ
402030,코난테크놀로지,KOSDAQ
402340,SK스퀘어,KOSPI
402420,켈스,KONEX
402490,그린리소스,KOSDAQ
403360,라피치,KONEX
403490,우듬지팜,KOSDAQ
403550,쏘카,KOSPI
403870,HPSP,"KOSDAQ GLOBAL"
404950,DB금융스팩10호,KOSDAQ
404990,신한서부티엔디리츠,KOSPI
405000,플라즈맵,KOSDAQ
405100,큐알티,KOSDAQ
405350,IBKS제17호스팩,KOSDAQ
405640,신한제9호스팩,KOSDAQ
405920,나라셀라,KOSDAQ
406760,하나금융21호스팩,KOSDAQ
406820,뷰티스킨,KOSDAQ
407400,꿈비,KOSDAQ
408900,스튜디오미르,KOSDAQ
408920,메쎄이상,KOSDAQ
409570,한국제10호스팩,KOSDAQ
411080,샌즈랩,KOSDAQ
412350,레이저쎌,KOSDAQ
412540,제일엠앤에스,KOSDAQ
412930,미래에셋비전스팩1호,KOSDAQ
413300,티엘엔지니어링,KONEX
413600,키움제6호스팩,KOSDAQ
413630,씨피시스템,KOSDAQ
413640,비아이매트릭스,KOSDAQ
415380,스튜디오삼익,KOSDAQ
415580,상상인제3호스팩,KOSDAQ
416180,신성에스티,KOSDAQ
417010,나노팀,KOSDAQ
417180,핑거스토리,KOSDAQ
417200,LS머트리얼즈,KOSDAQ
417310,코람코더원리츠,KOSPI
417500,제이아이테크,KOSDAQ
417790,트루엔,KOSDAQ
417840,저스템,KOSDAQ
417860,오브젠,KOSDAQ
417970,모델솔루션,KOSDAQ
418170,하나금융22호스팩,KOSDAQ
418210,신한제10호스팩,KOSDAQ
418250,시큐레터,KOSDAQ
418420,라온텍,KOSDAQ
418470,밀리의서재,KOSDAQ
418550,제이오,KOSDAQ
418620,이에이트,KOSDAQ
419050,삼기이브이,KOSDAQ
419080,엔젯,KOSDAQ
419120,산돌,KOSDAQ
419270,신영스팩7호,KOSDAQ
419530,SAMG엔터,KOSDAQ
419540,비스토스,KOSDAQ
419700,이브이파킹서비스,KONEX
420570,제이투케이바이오,KOSDAQ
420770,기가비스,KOSDAQ
421800,교보12호스팩,KOSDAQ
422040,엔에이치스팩23호,KOSDAQ
424140,케이비제21호스팩,KOSDAQ
424760,벨로크,KOSDAQ
424960,스마트레이더시스템,KOSDAQ
424980,마이크로투나노,KOSDAQ
425040,티이엠씨,KOSDAQ
425290,삼성스팩6호,KOSDAQ
425420,티에프이,KOSDAQ
426550,IBKS제19호스팩,KOSDAQ
426670,대신밸런스제12호스팩,KOSDAQ
427950,하나금융23호스팩,KOSDAQ
429270,시지트로닉스,KOSDAQ
430220,신영스팩8호,KOSDAQ
430230,하나금융24호스팩,KOSDAQ
430460,한화플러스제3호스팩,KOSDAQ
430690,한싹,KOSDAQ
430700,유안타제9호스팩,KOSDAQ
432320,KB스타리츠,KOSPI
432430,와이랩,KOSDAQ
432470,케이엔에스,KOSDAQ
432720,퀄리타스반도체,KOSDAQ
433530,키움제7호스팩,KOSDAQ
434190,탈로스,KONEX
434480,모니터랩,KOSDAQ
435380,유안타제10호스팩,KOSDAQ
435620,하나금융25호스팩,KOSDAQ
435870,에스케이증권제8호스팩,KOSDAQ
436530,케이비제22호스팩,KOSDAQ
436610,한국제11호스팩,KOSDAQ
437730,삼현,KOSDAQ
437780,엔에이치스팩24호,KOSDAQ
438220,대신밸런스제13호스팩,KOSDAQ
438580,엔에이치스팩25호,KOSDAQ
438700,버넥트,KOSDAQ
439090,마녀공장,KOSDAQ
439250,삼성스팩7호,KOSDAQ
439410,엔에이치스팩26호,KOSDAQ
439580,블루엠텍,KOSDAQ
439730,IBKS제20호스팩,KOSDAQ
440110,파두,KOSDAQ
440200,케이비제23호스팩,KOSDAQ
440290,HB인베스트먼트,KOSDAQ
440320,오픈놀,KOSDAQ
440790,교보13호스팩,KOSDAQ
440820,엔에이치스팩27호,KOSDAQ
441270,파인엠텍,KOSDAQ
442130,유진스팩9호,KOSDAQ
442310,대신밸런스제14호스팩,KOSDAQ
442770,IBKS제21호스팩,KOSDAQ
